countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Tennessee,Shelby,,Tennessee,Shelby,,USA.43.79_1
USA,Tennessee,Smith,,Tennessee,Smith,,USA.43.80_1
USA,Tennessee,Stewart,,Tennessee,Stewart,,USA.43.81_1
USA,Tennessee,Sullivan,,Tennessee,Sullivan,,USA.43.82_1
USA,Tennessee,Sumner,,Tennessee,Sumner,,USA.43.83_1
USA,Tennessee,Tipton,,Tennessee,Tipton,,USA.43.84_1
USA,Tennessee,Trousdale,,Tennessee,Trousdale,,USA.43.85_1
USA,Tennessee,Unicoi,,Tennessee,Unicoi,,USA.43.86_1
USA,Tennessee,Union,,Tennessee,Union,,USA.43.87_1
USA,Tennessee,Van Buren,,Tennessee,Van Buren,,USA.43.88_1
USA,Tennessee,Warren,,Tennessee,Warren,,USA.43.89_1
USA,Tennessee,Washington,,Tennessee,Washington,,USA.43.90_1
USA,Tennessee,Wayne,,Tennessee,Wayne,,USA.43.91_1
USA,Tennessee,Weakley,,Tennessee,Weakley,,USA.43.92_1
USA,Tennessee,White,,Tennessee,White,,USA.43.93_1
USA,Tennessee,Williamson,,Tennessee,Williamson,,USA.43.94_1
USA,Tennessee,Wilson,,Tennessee,Wilson,,USA.43.95_1
USA,Texas,Anderson,,Texas,Anderson,,USA.44.1_1
USA,Texas,Andrews,,Texas,Andrews,,USA.44.2_1
USA,Texas,Angelina,,Texas,Angelina,,USA.44.3_1
USA,Texas,Aransas,,Texas,Aransas,,USA.44.4_1
USA,Texas,Archer,,Texas,Archer,,USA.44.5_1
USA,Texas,Armstrong,,Texas,Armstrong,,USA.44.6_1
USA,Texas,Atascosa,,Texas,Atascosa,,USA.44.7_1
USA,Texas,Austin,,Texas,Austin,,USA.44.8_1
USA,Texas,Bailey,,Texas,Bailey,,USA.44.9_1
USA,Texas,Bandera,,Texas,Bandera,,USA.44.10_1
USA,Texas,Bastrop,,Texas,Bastrop,,USA.44.11_1
USA,Texas,Bee,,Texas,Bee,,USA.44.13_1
USA,Texas,Bell,,Texas,Bell,,USA.44.14_1
USA,Texas,Bexar,,Texas,Bexar,,USA.44.15_1
USA,Texas,Blanco,,Texas,Blanco,,USA.44.16_1
USA,Texas,Bosque,,Texas,Bosque,,USA.44.18_1
USA,Texas,Bowie,,Texas,Bowie,,USA.44.19_1
USA,Texas,Brazoria,,Texas,Brazoria,,USA.44.20_1
USA,Texas,Brazos,,Texas,Brazos,,USA.44.21_1
USA,Texas,Brewster,,Texas,Brewster,,USA.44.22_1
USA,Texas,Briscoe,,Texas,Briscoe,,USA.44.23_1
USA,Texas,Brooks,,Texas,Brooks,,USA.44.24_1
USA,Texas,Brown,,Texas,Brown,,USA.44.25_1
USA,Texas,Burleson,,Texas,Burleson,,USA.44.26_1
USA,Texas,Burnet,,Texas,Burnet,,USA.44.27_1
USA,Texas,Caldwell,,Texas,Caldwell,,USA.44.28_1
USA,Texas,Calhoun,,Texas,Calhoun,,USA.44.29_1
USA,Texas,Callahan,,Texas,Callahan,,USA.44.30_1
USA,Texas,Cameron,,Texas,Cameron,,USA.44.31_1
USA,Texas,Camp,,Texas,Camp,,USA.44.32_1
USA,Texas,Carson,,Texas,Carson,,USA.44.33_1
USA,Texas,Cass,,Texas,Cass,,USA.44.34_1
USA,Texas,Castro,,Texas,Castro,,USA.44.35_1
USA,Texas,Chambers,,Texas,Chambers,,USA.44.36_1
USA,Texas,Cherokee,,Texas,Cherokee,,USA.44.37_1
USA,Texas,Childress,,Texas,Childress,,USA.44.38_1
USA,Texas,Clay,,Texas,Clay,,USA.44.39_1
USA,Texas,Cochran,,Texas,Cochran,,USA.44.40_1
USA,Texas,Coke,,Texas,Coke,,USA.44.41_1
USA,Texas,Coleman,,Texas,Coleman,,USA.44.42_1
USA,Texas,Collin,,Texas,Collin,,USA.44.43_1
USA,Texas,Collingsworth,,Texas,Collingsworth,,USA.44.44_1
USA,Texas,Colorado,,Texas,Colorado,,USA.44.45_1
USA,Texas,Comal,,Texas,Comal,,USA.44.46_1
USA,Texas,Comanche,,Texas,Comanche,,USA.44.47_1
USA,Texas,Concho,,Texas,Concho,,USA.44.48_1
USA,Texas,Cooke,,Texas,Cooke,,USA.44.49_1
USA,Texas,Coryell,,Texas,Coryell,,USA.44.50_1
USA,Texas,Cottle,,Texas,Cottle,,USA.44.51_1
USA,Texas,Crane,,Texas,Crane,,USA.44.52_1
USA,Texas,Crosby,,Texas,Crosby,,USA.44.54_1
USA,Texas,Dallam,,Texas,Dallam,,USA.44.56_1
USA,Texas,Dallas,,Texas,Dallas,,USA.44.57_1
USA,Texas,Dawson,,Texas,Dawson,,USA.44.58_1
USA,Texas,DeWitt,,Texas,Dewitt,,USA.44.62_1
USA,Texas,Deaf Smith,,Texas,Deaf Smith,,USA.44.59_1
USA,Texas,Delta,,Texas,Delta,,USA.44.60_1
USA,Texas,Denton,,Texas,Denton,,USA.44.61_1
USA,Texas,Dickens,,Texas,Dickens,,USA.44.63_1
USA,Texas,Dimmit,,Texas,Dimmit,,USA.44.64_1
USA,Texas,Donley,,Texas,Donley,,USA.44.65_1
USA,Texas,Duval,,Texas,Duval,,USA.44.66_1
USA,Texas,Eastland,,Texas,Eastland,,USA.44.67_1
USA,Texas,Ector,,Texas,Ector,,USA.44.68_1
USA,Texas,El Paso,,Texas,El Paso,,USA.44.70_1
USA,Texas,Ellis,,Texas,Ellis,,USA.44.71_1
USA,Texas,Erath,,Texas,Erath,,USA.44.72_1
USA,Texas,Falls,,Texas,Falls,,USA.44.73_1
USA,Texas,Fannin,,Texas,Fannin,,USA.44.74_1
USA,Texas,Fayette,,Texas,Fayette,,USA.44.75_1
USA,Texas,Fisher,,Texas,Fisher,,USA.44.76_1
USA,Texas,Floyd,,Texas,Floyd,,USA.44.77_1
USA,Texas,Fort Bend,,Texas,Fort Bend,,USA.44.79_1
USA,Texas,Franklin,,Texas,Franklin,,USA.44.80_1
USA,Texas,Freestone,,Texas,Freestone,,USA.44.81_1
USA,Texas,Frio,,Texas,Frio,,USA.44.82_1
USA,Texas,Gaines,,Texas,Gaines,,USA.44.83_1
USA,Texas,Galveston,,Texas,Galveston,,USA.44.84_1
USA,Texas,Garza,,Texas,Garza,,USA.44.85_1
USA,Texas,Gillespie,,Texas,Gillespie,,USA.44.86_1
USA,Texas,Glasscock,,Texas,Glasscock,,USA.44.87_1
USA,Texas,Goliad,,Texas,Goliad,,USA.44.88_1
USA,Texas,Gonzales,,Texas,Gonzales,,USA.44.89_1
USA,Texas,Gray,,Texas,Gray,,USA.44.90_1
USA,Texas,Grayson,,Texas,Grayson,,USA.44.91_1
USA,Texas,Gregg,,Texas,Gregg,,USA.44.92_1
USA,Texas,Grimes,,Texas,Grimes,,USA.44.93_1
USA,Texas,Guadalupe,,Texas,Guadalupe,,USA.44.94_1
USA,Texas,Hale,,Texas,Hale,,USA.44.95_1
USA,Texas,Hall,,Texas,Hall,,USA.44.96_1
USA,Texas,Hamilton,,Texas,Hamilton,,USA.44.97_1
USA,Texas,Hansford,,Texas,Hansford,,USA.44.98_1
USA,Texas,Hardeman,,Texas,Hardeman,,USA.44.99_1
USA,Texas,Hardin,,Texas,Hardin,,USA.44.100_1
USA,Texas,Harris,,Texas,Harris,,USA.44.101_1
USA,Texas,Harrison,,Texas,Harrison,,USA.44.102_1
USA,Texas,Hartley,,Texas,Hartley,,USA.44.103_1
USA,Texas,Haskell,,Texas,Haskell,,USA.44.104_1
USA,Texas,Hays,,Texas,Hays,,USA.44.105_1
USA,Texas,Hemphill,,Texas,Hemphill,,USA.44.106_1
USA,Texas,Henderson,,Texas,Henderson,,USA.44.107_1
USA,Texas,Hidalgo,,Texas,Hidalgo,,USA.44.108_1
USA,Texas,Hill,,Texas,Hill,,USA.44.109_1
USA,Texas,Hockley,,Texas,Hockley,,USA.44.110_1
USA,Texas,Hood,,Texas,Hood,,USA.44.111_1
USA,Texas,Hopkins,,Texas,Hopkins,,USA.44.112_1
USA,Texas,Houston,,Texas,Houston,,USA.44.113_1
USA,Texas,Howard,,Texas,Howard,,USA.44.114_1
USA,Texas,Hunt,,Texas,Hunt,,USA.44.116_1
USA,Texas,Hutchinson,,Texas,Hutchinson,,USA.44.117_1
USA,Texas,Jack,,Texas,Jack,,USA.44.119_1
USA,Texas,Jackson,,Texas,Jackson,,USA.44.120_1
USA,Texas,Jasper,,Texas,Jasper,,USA.44.121_1
USA,Texas,Jefferson,,Texas,Jefferson,,USA.44.123_1
USA,Texas,Jim Hogg,,Texas,Jim Hogg,,USA.44.124_1
USA,Texas,Jim Wells,,Texas,Jim Wells,,USA.44.125_1
USA,Texas,Johnson,,Texas,Johnson,,USA.44.126_1
USA,Texas,Jones,,Texas,Jones,,USA.44.127_1
USA,Texas,Karnes,,Texas,Karnes,,USA.44.128_1
USA,Texas,Kaufman,,Texas,Kaufman,,USA.44.129_1
USA,Texas,Kendall,,Texas,Kendall,,USA.44.130_1
USA,Texas,Kerr,,Texas,Kerr,,USA.44.133_1
USA,Texas,Kimble,,Texas,Kimble,,USA.44.134_1
USA,Texas,Kleberg,,Texas,Kleberg,,USA.44.137_1
USA,Texas,Knox,,Texas,Knox,,USA.44.138_1
USA,Texas,La Salle,,Texas,La Salle,,USA.44.139_1
USA,Texas,Lamar,,Texas,Lamar,,USA.44.140_1
USA,Texas,Lamb,,Texas,Lamb,,USA.44.141_1
USA,Texas,Lampasas,,Texas,Lampasas,,USA.44.142_1
USA,Texas,Lavaca,,Texas,Lavaca,,USA.44.143_1
USA,Texas,Lee,,Texas,Lee,,USA.44.144_1
USA,Texas,Leon,,Texas,Leon,,USA.44.145_1
USA,Texas,Liberty,,Texas,Liberty,,USA.44.146_1
USA,Texas,Limestone,,Texas,Limestone,,USA.44.147_1
USA,Texas,Lipscomb,,Texas,Lipscomb,,USA.44.148_1
USA,Texas,Live Oak,,Texas,Live Oak,,USA.44.149_1
USA,Texas,Llano,,Texas,Llano,,USA.44.150_1
USA,Texas,Lubbock,,Texas,Lubbock,,USA.44.152_1
USA,Texas,Lynn,,Texas,Lynn,,USA.44.153_1
USA,Texas,Madison,,Texas,Madison,,USA.44.154_1
USA,Texas,Marion,,Texas,Marion,,USA.44.155_1
USA,Texas,Martin,,Texas,Martin,,USA.44.156_1
USA,Texas,Mason,,Texas,Mason,,USA.44.157_1
USA,Texas,Matagorda,,Texas,Matagorda,,USA.44.158_1
USA,Texas,Maverick,,Texas,Maverick,,USA.44.159_1
USA,Texas,McCulloch,,Texas,McCulloch,,USA.44.160_1
USA,Texas,McLennan,,Texas,McLennan,,USA.44.161_1
USA,Texas,Medina,,Texas,Medina,,USA.44.163_1
USA,Texas,Midland,,Texas,Midland,,USA.44.165_1
USA,Texas,Milam,,Texas,Milam,,USA.44.166_1
USA,Texas,Mills,,Texas,Mills,,USA.44.167_1
USA,Texas,Mitchell,,Texas,Mitchell,,USA.44.168_1
USA,Texas,Montague,,Texas,Montague,,USA.44.169_1
USA,Texas,Montgomery,,Texas,Montgomery,,USA.44.170_1
USA,Texas,Moore,,Texas,Moore,,USA.44.171_1
USA,Texas,Morris,,Texas,Morris,,USA.44.172_1
USA,Texas,Motley,,Texas,Motley,,USA.44.173_1
USA,Texas,Nacogdoches,,Texas,Nacogdoches,,USA.44.174_1
USA,Texas,Navarro,,Texas,Navarro,,USA.44.175_1
USA,Texas,Newton,,Texas,Newton,,USA.44.176_1
USA,Texas,Nolan,,Texas,Nolan,,USA.44.177_1
USA,Texas,Nueces,,Texas,Nueces,,USA.44.178_1
USA,Texas,Ochiltree,,Texas,Ochiltree,,USA.44.179_1
USA,Texas,Oldham,,Texas,Oldham,,USA.44.180_1
USA,Texas,Orange,,Texas,Orange,,USA.44.181_1
USA,Texas,Palo Pinto,,Texas,Palo Pinto,,USA.44.182_1
USA,Texas,Panola,,Texas,Panola,,USA.44.183_1
USA,Texas,Parker,,Texas,Parker,,USA.44.184_1
USA,Texas,Parmer,,Texas,Parmer,,USA.44.185_1
USA,Texas,Pecos,,Texas,Pecos,,USA.44.186_1
USA,Texas,Polk,,Texas,Polk,,USA.44.187_1
USA,Texas,Potter,,Texas,Potter,,USA.44.188_1
USA,Texas,Rains,,Texas,Rains,,USA.44.190_1
USA,Texas,Randall,,Texas,Randall,,USA.44.191_1
USA,Texas,Red River,,Texas,Red River,,USA.44.194_1
USA,Texas,Reeves,,Texas,Reeves,,USA.44.195_1
USA,Texas,Refugio,,Texas,Refugio,,USA.44.196_1
USA,Texas,Roberts,,Texas,Roberts,,USA.44.197_1
USA,Texas,Robertson,,Texas,Robertson,,USA.44.198_1
USA,Texas,Rockwall,,Texas,Rockwall,,USA.44.199_1
USA,Texas,Runnels,,Texas,Runnels,,USA.44.200_1
USA,Texas,Rusk,,Texas,Rusk,,USA.44.201_1
USA,Texas,Sabine,,Texas,Sabine,,USA.44.202_1
USA,Texas,San Augustine,,Texas,San Augustine,,USA.44.203_1
USA,Texas,San Jacinto,,Texas,San Jacinto,,USA.44.204_1
USA,Texas,San Patricio,,Texas,San Patricio,,USA.44.205_1
USA,Texas,San Saba,,Texas,San Saba,,USA.44.206_1
USA,Texas,Scurry,,Texas,Scurry,,USA.44.208_1
USA,Texas,Shackelford,,Texas,Shackelford,,USA.44.209_1
USA,Texas,Shelby,,Texas,Shelby,,USA.44.210_1
USA,Texas,Sherman,,Texas,Sherman,,USA.44.211_1
USA,Texas,Smith,,Texas,Smith,,USA.44.212_1
USA,Texas,Starr,,Texas,Starr,,USA.44.214_1
USA,Texas,Stephens,,Texas,Stephens,,USA.44.215_1
USA,Texas,Swisher,,Texas,Swisher,,USA.44.219_1
USA,Texas,Tarrant,,Texas,Tarrant,,USA.44.220_1
USA,Texas,Taylor,,Texas,Taylor,,USA.44.221_1
USA,Texas,Terry,,Texas,Terry,,USA.44.223_1
USA,Texas,Titus,,Texas,Titus,,USA.44.225_1
USA,Texas,Tom Green,,Texas,Tom Green,,USA.44.226_1
USA,Texas,Travis,,Texas,Travis,,USA.44.227_1
USA,Texas,Trinity,,Texas,Trinity,,USA.44.228_1
USA,Texas,Tyler,,Texas,Tyler,,USA.44.229_1
USA,Texas,Upshur,,Texas,Upshur,,USA.44.230_1
USA,Texas,Uvalde,,Texas,Uvalde,,USA.44.232_1
USA,Texas,Val Verde,,Texas,Val Verde,,USA.44.233_1
USA,Texas,Van Zandt,,Texas,Van Zandt,,USA.44.234_1
USA,Texas,Victoria,,Texas,Victoria,,USA.44.235_1
USA,Texas,Walker,,Texas,Walker,,USA.44.236_1
USA,Texas,Waller,,Texas,Waller,,USA.44.237_1
USA,Texas,Ward,,Texas,Ward,,USA.44.238_1
USA,Texas,Washington,,Texas,Washington,,USA.44.239_1
USA,Texas,Webb,,Texas,Webb,,USA.44.240_1
USA,Texas,Wharton,,Texas,Wharton,,USA.44.241_1
USA,Texas,Wheeler,,Texas,Wheeler,,USA.44.242_1
USA,Texas,Wichita,,Texas,Wichita,,USA.44.243_1
USA,Texas,Wilbarger,,Texas,Wilbarger,,USA.44.244_1
USA,Texas,Willacy,,Texas,Willacy,,USA.44.245_1
USA,Texas,Williamson,,Texas,Williamson,,USA.44.246_1
USA,Texas,Wilson,,Texas,Wilson,,USA.44.247_1
USA,Texas,Winkler,,Texas,Winkler,,USA.44.248_1
USA,Texas,Wise,,Texas,Wise,,USA.44.249_1
USA,Texas,Wood,,Texas,Wood,,USA.44.250_1
USA,Texas,Yoakum,,Texas,Yoakum,,USA.44.251_1
USA,Texas,Young,,Texas,Young,,USA.44.252_1
USA,Texas,Zapata,,Texas,Zapata,,USA.44.253_1
USA,Texas,Zavala,,Texas,Zavala,,USA.44.254_1
USA,Utah,Box Elder,,Utah,Box Elder,,USA.45.2_1
USA,Utah,Cache,,Utah,Cache,,USA.45.3_1
USA,Utah,Carbon,,Utah,Carbon,,USA.45.4_1
USA,Utah,Davis,,Utah,Davis,,USA.45.6_1
USA,Utah,Duchesne,,Utah,Duchesne,,USA.45.7_1
USA,Utah,Emery,,Utah,Emery,,USA.45.8_1
USA,Utah,Garfield,,Utah,Garfield,,USA.45.9_1
USA,Utah,Grand,,Utah,Grand,,USA.45.10_1
USA,Utah,Iron,,Utah,Iron,,USA.45.11_1
USA,Utah,Juab,,Utah,Juab,,USA.45.12_1
USA,Utah,Kane,,Utah,Kane,,USA.45.13_1
USA,Utah,Millard,,Utah,Millard,,USA.45.14_1
USA,Utah,Morgan,,Utah,Morgan,,USA.45.15_1
USA,Utah,Piute,,Utah,Piute,,USA.45.16_1
USA,Utah,Salt Lake,,Utah,Salt Lake,,USA.45.18_1
USA,Utah,San Juan,,Utah,San Juan,,USA.45.19_1
USA,Utah,Sanpete,,Utah,Sanpete,,USA.45.20_1
USA,Utah,Sevier,,Utah,Sevier,,USA.45.21_1
USA,Utah,Summit,,Utah,Summit,,USA.45.22_1
USA,Utah,Tooele,,Utah,Tooele,,USA.45.23_1
USA,Utah,Uintah,,Utah,Uintah,,USA.45.24_1
USA,Utah,Utah,,Utah,Utah,,USA.45.25_1
USA,Utah,Wasatch,,Utah,Wasatch,,USA.45.26_1
USA,Utah,Washington,,Utah,Washington,,USA.45.27_1
USA,Utah,Weber,,Utah,Weber,,USA.45.29_1
USA,Vermont,Addison,,Vermont,Addison,,USA.46.1_1
USA,Vermont,Bennington,,Vermont,Bennington,,USA.46.2_1
USA,Vermont,Caledonia,,Vermont,Caledonia,,USA.46.3_1
USA,Vermont,Chittenden,,Vermont,Chittenden,,USA.46.4_1
USA,Vermont,Essex,,Vermont,Essex,,USA.46.5_1
USA,Vermont,Franklin,,Vermont,Franklin,,USA.46.6_1
USA,Vermont,Grand Isle,,Vermont,Grand Isle,,USA.46.7_1
USA,Vermont,Lamoille,,Vermont,Lamoille,,USA.46.8_1
USA,Vermont,Orange,,Vermont,Orange,,USA.46.9_1
USA,Vermont,Orleans,,Vermont,Orleans,,USA.46.10_1
USA,Vermont,Rutland,,Vermont,Rutland,,USA.46.11_1
USA,Vermont,Washington,,Vermont,Washington,,USA.46.12_1
USA,Vermont,Windham,,Vermont,Windham,,USA.46.13_1
USA,Vermont,Windsor,,Vermont,Windsor,,USA.46.14_1
USA,Virginia,Accomack,,Virginia,Accomack,,USA.47.1_1
USA,Virginia,Albemarle,,Virginia,Albemarle,,USA.47.2_1
USA,Virginia,Alexandria city,,Virginia,Alexandria,,USA.47.3_1
USA,Virginia,Alleghany,,Virginia,Alleghany,,USA.47.4_1
USA,Virginia,Amelia,,Virginia,Amelia,,USA.47.5_1
USA,Virginia,Amherst,,Virginia,Amherst,,USA.47.6_1
USA,Virginia,Appomattox,,Virginia,Appomattox,,USA.47.7_1
USA,Virginia,Arlington,,Virginia,Arlington,,USA.47.8_1
USA,Virginia,Augusta,,Virginia,Augusta,,USA.47.9_1
USA,Virginia,Botetourt,,Virginia,Botetourt,,USA.47.14_1
USA,Virginia,Bristol city,,Virginia,Bristol,,USA.47.15_1
USA,Virginia,Brunswick,,Virginia,Brunswick,,USA.47.16_1
USA,Virginia,Buchanan,,Virginia,Buchanan,,USA.47.17_1
USA,Virginia,Buckingham,,Virginia,Buckingham,,USA.47.18_1
USA,Virginia,Buena Vista city,,Virginia,Buena Vista,,USA.47.19_1
USA,Virginia,Campbell,,Virginia,Campbell,,USA.47.20_1
USA,Virginia,Caroline,,Virginia,Caroline,,USA.47.21_1
USA,Virginia,Carroll,,Virginia,Carroll,,USA.47.22_1
USA,Virginia,Charles City,,Virginia,Charles City,,USA.47.23_1
USA,Virginia,Charlotte,,Virginia,Charlotte,,USA.47.24_1
USA,Virginia,Charlottesville city,,Virginia,Charlottesville,,USA.47.25_1
USA,Virginia,Chesapeake city,,Virginia,Chesapeake,,USA.47.26_1
USA,Virginia,Chesterfield,,Virginia,Chesterfield,,USA.47.27_1
USA,Virginia,Clarke,,Virginia,Clarke,,USA.47.28_1
USA,Virginia,Colonial Heights city,,Virginia,Colonial Heights,,USA.47.30_1
USA,Virginia,Covington city,,Virginia,Covington,,USA.47.31_1
USA,Virginia,Craig,,Virginia,Craig,,USA.47.32_1
USA,Virginia,Culpeper,,Virginia,Culpeper,,USA.47.33_1
USA,Virginia,Cumberland,,Virginia,Cumberland,,USA.47.34_1
USA,Virginia,Danville city,,Virginia,Danville,,USA.47.35_1
USA,Virginia,Dinwiddie,,Virginia,Dinwiddie,,USA.47.37_1
USA,Virginia,Emporia city,,Virginia,Emporia,,USA.47.38_1
USA,Virginia,Essex,,Virginia,Essex,,USA.47.39_1
USA,Virginia,Fairfax city,,Virginia,Fairfax City,,USA.47.41_1
USA,Virginia,Fairfax,,Virginia,Fairfax,,USA.47.40_1
USA,Virginia,Falls Church city,,Virginia,Falls Church,,USA.47.42_1
USA,Virginia,Fauquier,,Virginia,Fauquier,,USA.47.43_1
USA,Virginia,Floyd,,Virginia,Floyd,,USA.47.44_1
USA,Virginia,Fluvanna,,Virginia,Fluvanna,,USA.47.45_1
USA,Virginia,Franklin,,Virginia,Franklin,,USA.47.46_1
USA,Virginia,Frederick,,Virginia,Frederick,,USA.47.47_1
USA,Virginia,Fredericksburg city,,Virginia,Fredericksburg,,USA.47.48_1
USA,Virginia,Galax city,,Virginia,Galax,,USA.47.49_1
USA,Virginia,Giles,,Virginia,Giles,,USA.47.50_1
USA,Virginia,Gloucester,,Virginia,Gloucester,,USA.47.51_1
USA,Virginia,Goochland,,Virginia,Goochland,,USA.47.52_1
USA,Virginia,Grayson,,Virginia,Grayson,,USA.47.53_1
USA,Virginia,Greene,,Virginia,Greene,,USA.47.54_1
USA,Virginia,Greensville,,Virginia,Greensville,,USA.47.55_1
USA,Virginia,Halifax,,Virginia,Halifax,,USA.47.56_1
USA,Virginia,Hampton city,,Virginia,Hampton,,USA.47.57_1
USA,Virginia,Hanover,,Virginia,Hanover,,USA.47.58_1
USA,Virginia,Harrisonburg city,,Virginia,Harrisonburg,,USA.47.59_1
USA,Virginia,Henrico,,Virginia,Henrico,,USA.47.60_1
USA,Virginia,Henry,,Virginia,Henry,,USA.47.61_1
USA,Virginia,Highland,,Virginia,Highland,,USA.47.62_1
USA,Virginia,Hopewell city,,Virginia,Hopewell,,USA.47.63_1
USA,Virginia,Isle of Wight,,Virginia,Isle of Wight,,USA.47.64_1
USA,Virginia,James City,,Virginia,James City,,USA.47.65_1
USA,Virginia,King George,,Virginia,King George,,USA.47.67_1
USA,Virginia,King William,,Virginia,King William,,USA.47.68_1
USA,Virginia,King and Queen,,Virginia,King and Queen,,USA.47.66_1
USA,Virginia,Lancaster,,Virginia,Lancaster,,USA.47.69_1
USA,Virginia,Lee,,Virginia,Lee,,USA.47.70_1
USA,Virginia,Lexington city,,Virginia,Lexington,,USA.47.71_1
USA,Virginia,Loudoun,,Virginia,Loudoun,,USA.47.72_1
USA,Virginia,Louisa,,Virginia,Louisa,,USA.47.73_1
USA,Virginia,Lunenburg,,Virginia,Lunenburg,,USA.47.74_1
USA,Virginia,Lynchburg city,,Virginia,Lynchburg,,USA.47.75_1
USA,Virginia,Madison,,Virginia,Madison,,USA.47.76_1
USA,Virginia,Manassas Park city,,Virginia,Manassas Park,,USA.47.78_1
USA,Virginia,Manassas city,,Virginia,Manassas,,USA.47.77_1
USA,Virginia,Mathews,,Virginia,Mathews,,USA.47.80_1
USA,Virginia,Mecklenburg,,Virginia,Mecklenburg,,USA.47.81_1
USA,Virginia,Middlesex,,Virginia,Middlesex,,USA.47.82_1
USA,Virginia,Montgomery,,Virginia,Montgomery,,USA.47.83_1
USA,Virginia,Nelson,,Virginia,Nelson,,USA.47.84_1
USA,Virginia,New Kent,,Virginia,New Kent,,USA.47.85_1
USA,Virginia,Newport News city,,Virginia,Newport News,,USA.47.86_1
USA,Virginia,Norfolk city,,Virginia,Norfolk,,USA.47.87_1
USA,Virginia,Northampton,,Virginia,Northampton,,USA.47.88_1
USA,Virginia,Northumberland,,Virginia,Northumberland,,USA.47.89_1
USA,Virginia,Norton city,,Virginia,Norton,,USA.47.90_1
USA,Virginia,Nottoway,,Virginia,Nottoway,,USA.47.91_1
USA,Virginia,Orange,,Virginia,Orange,,USA.47.92_1
USA,Virginia,Page,,Virginia,Page,,USA.47.93_1
USA,Virginia,Patrick,,Virginia,Patrick,,USA.47.94_1
USA,Virginia,Petersburg city,,Virginia,Petersburg,,USA.47.95_1
USA,Virginia,Pittsylvania,,Virginia,Pittsylvania,,USA.47.96_1
USA,Virginia,Poquoson city,,Virginia,Poquoson,,USA.47.97_1
USA,Virginia,Portsmouth city,,Virginia,Portsmouth,,USA.47.98_1
USA,Virginia,Powhatan,,Virginia,Powhatan,,USA.47.99_1
USA,Virginia,Prince Edward,,Virginia,Prince Edward,,USA.47.100_1
USA,Virginia,Prince George,,Virginia,Prince George,,USA.47.101_1
USA,Virginia,Prince William,,Virginia,Prince William,,USA.47.102_1
USA,Virginia,Pulaski,,Virginia,Pulaski,,USA.47.103_1
USA,Virginia,Radford city,,Virginia,Radford,,USA.47.104_1
USA,Virginia,Rappahannock,,Virginia,Rappahannock,,USA.47.105_1
USA,Virginia,Richmond city,,Virginia,Richmond,,USA.47.106_1
USA,Virginia,Roanoke city,,Virginia,Roanoke City,,USA.47.108_1
USA,Virginia,Roanoke,,Virginia,Roanoke,,USA.47.107_1
USA,Virginia,Rockbridge,,Virginia,Rockbridge,,USA.47.109_1
USA,Virginia,Rockingham,,Virginia,Rockingham,,USA.47.110_1
USA,Virginia,Russell,,Virginia,Russell,,USA.47.111_1
USA,Virginia,Salem city,,Virginia,Salem,,USA.47.112_1
USA,Virginia,Scott,,Virginia,Scott,,USA.47.113_1
USA,Virginia,Shenandoah,,Virginia,Shenandoah,,USA.47.114_1
USA,Virginia,Smyth,,Virginia,Smyth,,USA.47.115_1
USA,Virginia,Southampton,,Virginia,Southampton,,USA.47.116_1
USA,Virginia,Spotsylvania,,Virginia,Spotsylvania,,USA.47.117_1
USA,Virginia,Stafford,,Virginia,Stafford,,USA.47.118_1
USA,Virginia,Staunton city,,Virginia,Staunton,,USA.47.119_1
USA,Virginia,Suffolk city,,Virginia,Suffolk,,USA.47.120_1
USA,Virginia,Surry,,Virginia,Surry,,USA.47.121_1
USA,Virginia,Sussex,,Virginia,Sussex,,USA.47.122_1
USA,Virginia,Tazewell,,Virginia,Tazewell,,USA.47.123_1
USA,Virginia,Virginia Beach city,,Virginia,Virginia Beach,,USA.47.124_1
USA,Virginia,Warren,,Virginia,Warren,,USA.47.125_1
USA,Virginia,Washington,,Virginia,Washington,,USA.47.126_1
USA,Virginia,Waynesboro city,,Virginia,Waynesboro,,USA.47.127_1
USA,Virginia,Westmoreland,,Virginia,Westmoreland,,USA.47.128_1
USA,Virginia,Williamsburg city,,Virginia,Williamsburg,,USA.47.129_1
USA,Virginia,Winchester city,,Virginia,Winchester,,USA.47.130_1
USA,Virginia,Wise,,Virginia,Wise,,USA.47.131_1
USA,Virginia,Wythe,,Virginia,Wythe,,USA.47.132_1
USA,Virginia,York,,Virginia,York,,USA.47.133_1
USA,Washington,Adams,,Washington,Adams,,USA.48.1_1
USA,Washington,Asotin,,Washington,Asotin,,USA.48.2_1
USA,Washington,Benton,,Washington,Benton,,USA.48.3_1
USA,Washington,Chelan,,Washington,Chelan,,USA.48.4_1
USA,Washington,Clallam,,Washington,Clallam,,USA.48.5_1
USA,Washington,Clark,,Washington,Clark,,USA.48.6_1
USA,Washington,Columbia,,Washington,Columbia,,USA.48.7_1
USA,Washington,Cowlitz,,Washington,Cowlitz,,USA.48.8_1
USA,Washington,Douglas,,Washington,Douglas,,USA.48.9_1
USA,Washington,Ferry,,Washington,Ferry,,USA.48.10_1
USA,Washington,Franklin,,Washington,Franklin,,USA.48.11_1
